SECTOR IES,NIVEL DE FORMACIÓN,NIVEL ACADÉMICO,MODALIDAD,ÁREA DE CONOCIMIENTO,CARÁCTER IES,IES ACREDITADA,PROGRAMA ACREDITADO,SEXO,DEPARTAMENTO DE OFERTA DEL PROGRAMA,SEMESTRE,MATRICULADOS,GRADUADOS,MATRICULADOS PRIMER CURSO,TASA_NO_GRADUACION,RIESGO_DESERCION
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,7.0,3.0,1.0,0.5714285714285714,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,7.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,2.0,0.0,2.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,4.0,1.0,2.0,0.75,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,4.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,16.0,5.0,7.0,0.6875,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,16.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,7.0,4.0,1.0,0.4285714285714286,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,7.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,8.0,2.0,2.0,0.75,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,8.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,15.0,5.0,4.0,0.6666666666666667,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,15.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,16.0,3.0,3.0,0.8125,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,18.0,2.0,4.0,0.8888888888888888,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,49.0,7.0,7.0,0.8571428571428572,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,43.0,10.0,6.0,0.7674418604651163,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,1.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,1.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,9.0,2.0,2.0,0.7777777777777778,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,9.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,2.0,1.0,0.0,0.5,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,4.0,1.0,2.0,0.75,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,4.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,5.0,3.0,0.0,0.4,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,5.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,19.0,3.0,6.0,0.8421052631578947,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,18.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,2.0,2.0,0.0,0.0,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,4.0,1.0,0.0,0.75,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,4.0,1.0,0.0,0.75,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,27.0,6.0,7.0,0.7777777777777778,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,27.0,2.0,0.0,0.9259259259259259,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,8.0,3.0,5.0,0.625,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,8.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,10.0,2.0,1.0,0.8,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,9.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,9.0,3.0,5.0,0.6666666666666667,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,9.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,10.0,1.0,4.0,0.9,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,10.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,10.0,4.0,2.0,0.6,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,10.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,3.0,0.0,1.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,2.0,1.0,0.0,0.5,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,5.0,0.0,2.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,5.0,1.0,0.0,0.8,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,6.0,0.0,1.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,6.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,6.0,3.0,2.0,0.5,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,6.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,2.0,0.0,1.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,6.0,2.0,1.0,0.6666666666666667,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,6.0,0.0,0.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,10.0,8.0,10.0,0.19999999999999996,0
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,10.0,0.0,0.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,3.0,0.0,3.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,3.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,10.0,1.0,3.0,0.9,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,10.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,15.0,5.0,6.0,0.6666666666666667,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,15.0,1.0,0.0,0.9333333333333333,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,2.0,1.0,0.0,0.5,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,1.0,1.0,0.0,0.0,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,2.0,0.0,1.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,5.0,0.0,1.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,5.0,2.0,0.0,0.6,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,7.0,4.0,2.0,0.4285714285714286,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,7.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,7.0,0.0,4.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,7.0,0.0,0.0,1.0,1
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,7.0,4.0,0.0,0.4285714285714286,0
Oficial,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,7.0,0.0,0.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,23.0,4.0,10.0,0.8260869565217391,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,16.0,15.0,10.0,0.0625,0
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,8.0,14.0,6.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,14.0,3.0,8.0,0.7857142857142857,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,84.0,50.0,58.0,0.40476190476190477,0
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,75.0,25.0,21.0,0.6666666666666667,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,49.0,34.0,40.0,0.30612244897959184,0
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,49.0,7.0,16.0,0.8571428571428572,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,6.0,0.0,0.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,12.0,6.0,12.0,0.5,0
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,16.0,1.0,3.0,0.9375,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,10.0,13.0,10.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,13.0,2.0,9.0,0.8461538461538461,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,13.0,4.0,5.0,0.6923076923076923,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,6.0,1.0,4.0,0.8333333333333334,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,10.0,3.0,7.0,0.7,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,6.0,1.0,1.0,0.8333333333333334,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,2.0,2.0,0.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,21.0,4.0,12.0,0.8095238095238095,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,19.0,1.0,7.0,0.9473684210526316,1
Oficial,Especialización universitaria,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,9.0,6.0,7.0,0.33333333333333337,0
Oficial,Especialización universitaria,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,9.0,2.0,2.0,0.7777777777777778,1
Oficial,Especialización universitaria,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,22.0,1.0,9.0,0.9545454545454546,1
Oficial,Especialización universitaria,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,16.0,8.0,7.0,0.5,0
Oficial,Maestría,Posgrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,11.0,2.0,3.0,0.8181818181818181,1
Oficial,Maestría,Posgrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,13.0,5.0,4.0,0.6153846153846154,1
Oficial,Maestría,Posgrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,Si,Masculino,"Bogotá, D.C.",1.0,17.0,0.0,2.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,Si,Masculino,"Bogotá, D.C.",2.0,15.0,3.0,5.0,0.8,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,12.0,0.0,3.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,8.0,5.0,0.0,0.375,0
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,4.0,0.0,1.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,5.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,50.0,6.0,6.0,0.88,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,23.0,22.0,0.0,0.04347826086956519,0
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,16.0,3.0,4.0,0.8125,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,9.0,4.0,0.0,0.5555555555555556,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,35.0,7.0,7.0,0.8,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,37.0,7.0,11.0,0.8108108108108107,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,"Bogotá, D.C.",1.0,12.0,2.0,2.0,0.8333333333333334,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,"Bogotá, D.C.",2.0,10.0,4.0,8.0,0.6,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,8.0,3.0,0.0,0.625,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,10.0,0.0,3.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",1.0,5.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",2.0,9.0,2.0,7.0,0.7777777777777778,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,5.0,0.0,1.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,5.0,0.0,2.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",1.0,20.0,2.0,0.0,0.9,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",2.0,23.0,6.0,8.0,0.7391304347826086,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,8.0,0.0,3.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,5.0,0.0,1.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",1.0,19.0,3.0,6.0,0.8421052631578947,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",2.0,22.0,5.0,3.0,0.7727272727272727,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,7.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,11.0,1.0,7.0,0.9090909090909091,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",1.0,6.0,1.0,0.0,0.8333333333333334,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",2.0,6.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,11.0,0.0,5.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,13.0,0.0,1.0,1.0,1
